time,wx,wy,wz
3.956,4.50,-0.15,0.06
3.961,4.68,0.10,0.17
3.966,4.78,0.33,0.29
3.972,4.85,0.47,0.41
3.976,4.87,0.52,0.51
3.981,4.82,0.55,0.60
3.986,4.72,0.72,0.69
3.993,4.66,1.12,0.78
3.997,4.64,1.61,0.85
4.002,4.59,1.99,0.87
4.013,4.42,2.12,0.82
4.014,4.13,2.04,0.69
4.016,3.79,1.79,0.59
4.034,3.45,1.45,0.55
4.035,3.14,1.15,0.53
4.035,2.85,0.93,0.54
4.037,2.58,0.74,0.53
4.046,2.33,0.58,0.46
4.048,2.08,0.41,0.35
4.051,1.80,0.20,0.21
4.058,1.49,0.03,0.09
4.061,1.19,0.01,0.02
4.066,0.90,0.09,-0.02
4.071,0.63,0.17,-0.05
4.076,0.39,0.23,-0.07
4.081,0.19,0.26,-0.03
4.086,0.01,0.28,0.04
4.092,-0.16,0.30,0.12
4.097,-0.30,0.32,0.21
4.102,-0.44,0.30,0.29
4.112,-0.60,0.24,0.34
4.113,-0.76,0.19,0.32
4.117,-0.92,0.18,0.24
4.131,-1.05,0.24,0.13
4.132,-1.17,0.37,0.01
4.132,-1.26,0.52,-0.12
4.136,-1.30,0.68,-0.23
4.148,-1.31,0.78,-0.32
4.148,-1.31,0.82,-0.39
4.151,-1.31,0.80,-0.44
4.165,-1.33,0.74,-0.46
4.166,-1.35,0.67,-0.47
4.166,-1.39,0.62,-0.48
4.176,-1.44,0.57,-0.47
4.177,-1.50,0.52,-0.45
4.181,-1.57,0.46,-0.41
4.187,-1.65,0.41,-0.36
4.192,-1.72,0.37,-0.29
4.197,-1.77,0.34,-0.22
4.201,-1.80,0.33,-0.15
4.212,-1.83,0.32,-0.07
4.213,-1.85,0.32,-0.01
4.217,-1.87,0.33,0.04
4.235,-1.89,0.32,0.07
4.235,-1.91,0.32,0.07
4.236,-1.94,0.31,0.05
4.236,-1.99,0.29,0.02
4.248,-2.04,0.26,-0.03
4.249,-2.09,0.20,-0.10
4.251,-2.14,0.11,-0.17
4.256,-2.19,-0.01,-0.24
4.261,-2.23,-0.18,-0.31
4.266,-2.27,-0.37,-0.38
4.272,-2.30,-0.55,-0.43
4.276,-2.31,-0.70,-0.47
4.281,-2.32,-0.81,-0.50
4.286,-2.32,-0.89,-0.52
4.292,-2.31,-0.93,-0.54
4.297,-2.29,-0.93,-0.57
4.302,-2.24,-0.89,-0.60
4.313,-2.19,-0.81,-0.64
4.314,-2.11,-0.71,-0.70
4.317,-2.02,-0.60,-0.75
4.335,-1.92,-0.51,-0.81
4.336,-1.80,-0.46,-0.84
4.336,-1.66,-0.43,-0.84
4.337,-1.51,-0.43,-0.79
4.347,-1.33,-0.45,-0.70
4.348,-1.12,-0.47,-0.57
4.351,-0.83,-0.49,-0.42
4.357,-0.48,-0.47,-0.26
4.361,-0.12,-0.40,-0.11
4.366,0.16,-0.28,0.01
4.372,0.29,-0.16,0.08
4.377,0.31,-0.09,0.12
4.381,0.36,-0.04,0.14
4.387,0.49,0.05,0.14
4.392,0.70,0.19,0.15
4.397,0.92,0.37,0.17
4.402,1.09,0.56,0.18
4.414,1.17,0.71,0.20
4.415,1.17,0.81,0.21
4.417,1.09,0.84,0.24
4.438,1.02,0.81,0.30
4.439,1.06,0.70,0.38
4.439,1.21,0.51,0.44
4.440,1.41,0.27,0.44
4.441,1.61,-0.05,0.34
4.447,1.69,-0.42,0.08
4.452,1.47,-0.63,-0.28
4.456,1.03,-0.44,-0.60
4.461,0.59,-0.02,-0.81
4.466,0.30,0.16,-0.89
4.473,0.23,-0.44,-0.84
4.476,0.47,-2.19,-0.73
4.481,0.91,-4.63,-0.60
4.486,1.29,-6.54,-0.39
4.493,1.50,-7.11,0.02
4.497,1.40,-6.17,0.68
4.502,0.82,-4.46,1.37
4.514,0.26,-3.02,1.65
4.515,0.14,-2.05,1.55
4.517,0.21,-1.56,1.31
4.533,0.16,-1.27,1.09
4.534,-0.11,-0.99,0.99
4.534,-0.52,-0.75,1.02
4.537,-0.97,-0.56,1.07
4.542,-1.42,-0.39,1.05
4.546,-1.81,-0.25,0.96
4.552,-2.11,-0.23,0.81
4.557,-2.29,-0.48,0.60
4.562,-2.38,-1.16,0.41
4.568,-2.48,-2.17,0.27
4.573,-2.65,-3.21,0.18
4.578,-2.88,-4.02,0.17
4.582,-3.18,-4.50,0.20
4.587,-3.54,-4.68,0.23
4.593,-3.90,-4.57,0.22
4.597,-4.14,-4.24,0.12
4.602,-4.16,-3.80,-0.06
4.613,-3.98,-3.33,-0.34
4.614,-3.63,-2.92,-0.72
4.616,-3.19,-2.68,-1.07
4.621,-2.81,-2.64,-1.30
4.635,-2.57,-2.64,-1.43
4.636,-2.46,-2.61,-1.39
4.637,-2.40,-2.52,-1.21
4.648,-2.33,-2.35,-0.98
4.649,-2.24,-2.12,-0.76
4.652,-2.11,-1.90,-0.56
4.658,-1.94,-1.72,-0.34
4.662,-1.73,-1.60,-0.08
4.667,-1.50,-1.50,0.18
4.674,-1.25,-1.37,0.40
4.677,-0.99,-1.21,0.58
4.682,-0.77,-1.01,0.63
4.687,-0.62,-0.74,0.57
4.693,-0.53,-0.42,0.48
4.697,-0.48,-0.12,0.39
4.702,-0.47,0.12,0.33
4.715,-0.47,0.28,0.31
4.715,-0.50,0.36,0.31
4.717,-0.56,0.37,0.33
4.722,-0.67,0.30,0.34
4.738,-0.82,0.11,0.33
4.739,-0.96,-0.22,0.30
4.739,-1.05,-0.59,0.28
4.743,-1.11,-0.94,0.29
4.747,-1.15,-1.27,0.29
4.751,-1.16,-1.55,0.28
4.756,-1.15,-1.78,0.26
4.762,-1.13,-1.92,0.22
4.767,-1.10,-1.95,0.17
4.772,-1.06,-1.87,0.13
4.778,-1.02,-1.72,0.11
4.781,-0.94,-1.52,0.12
4.786,-0.85,-1.33,0.14
4.793,-0.76,-1.15,0.19
4.797,-0.66,-1.02,0.26
4.802,-0.57,-0.95,0.33
4.814,-0.48,-0.96,0.38
4.814,-0.39,-1.04,0.43
4.818,-0.33,-1.17,0.44
4.822,-0.30,-1.28,0.44
4.833,-0.28,-1.36,0.44
4.834,-0.25,-1.37,0.45
4.837,-0.21,-1.32,0.49
4.845,-0.16,-1.29,0.55
4.847,-0.12,-1.30,0.59
4.852,-0.10,-1.35,0.61
4.857,-0.13,-1.46,0.61
4.862,-0.22,-1.61,0.60
4.867,-0.34,-1.80,0.59
4.872,-0.46,-2.00,0.57
4.877,-0.57,-2.20,0.55
4.882,-0.66,-2.34,0.52
4.886,-0.74,-2.40,0.46
4.892,-0.81,-2.37,0.39
4.897,-0.85,-2.24,0.33
4.901,-0.87,-2.07,0.27
4.913,-0.86,-1.84,0.25
4.914,-0.82,-1.57,0.24
4.917,-0.77,-1.29,0.22
4.923,-0.70,-1.07,0.18
4.935,-0.61,-0.94,0.13
4.936,-0.50,-0.91,0.07
4.937,-0.39,-0.95,0.03
4.948,-0.30,-1.03,-0.00
4.948,-0.21,-1.15,-0.03
4.952,-0.12,-1.29,-0.06
4.958,-0.01,-1.42,-0.07
4.964,0.13,-1.53,-0.07
4.966,0.31,-1.58,-0.05
4.972,0.55,-1.59,-0.03
4.978,0.81,-1.57,0.02
4.982,1.06,-1.54,0.11
4.987,1.24,-1.53,0.21
4.993,1.37,-1.52,0.33
4.997,1.50,-1.53,0.44
5.002,1.66,-1.52,0.53
5.010,1.87,-1.50,0.60
5.012,2.12,-1.48,0.64
5.018,2.40,-1.47,0.66
5.022,2.71,-1.44,0.66
5.027,3.05,-1.38,0.64
5.032,3.41,-1.28,0.58
5.037,3.76,-1.14,0.48
5.042,4.07,-0.98,0.33
5.047,4.33,-0.82,0.16
5.052,4.50,-0.69,-0.00
5.057,4.58,-0.60,-0.20
5.062,4.56,-0.52,-0.41
5.066,4.46,-0.41,-0.60
5.072,4.31,-0.36,-0.81
5.077,4.17,-0.46,-0.98
5.082,4.07,-0.62,-1.10
5.087,3.91,-0.91,-1.21
5.098,3.63,-1.45,-1.39
5.099,3.25,-2.13,-1.52
5.106,2.78,-2.64,-1.50
5.107,2.31,-2.72,-1.45
5.116,2.01,-2.47,-1.55
5.120,1.97,-2.32,-1.71
5.139,2.18,-2.27,-1.77
5.141,2.38,-2.25,-1.68
5.142,2.45,-2.30,-1.54
5.143,2.42,-2.35,-1.43
5.143,2.38,-2.32,-1.36
5.147,2.35,-2.14,-1.33
5.152,2.28,-1.85,-1.30
5.157,2.15,-1.52,-1.27
5.162,2.01,-1.31,-1.23
5.167,1.91,-1.17,-1.13
5.171,1.85,-0.96,-1.00
5.177,1.82,-0.67,-0.85
5.181,1.82,-0.36,-0.70
5.186,1.84,-0.03,-0.55
5.192,1.87,0.29,-0.41
5.197,1.88,0.59,-0.28
5.202,1.87,0.88,-0.18
5.214,1.84,1.16,-0.10
5.215,1.81,1.34,-0.01
5.217,1.75,1.37,0.08
5.222,1.64,1.28,0.16
5.238,1.46,1.10,0.23
5.239,1.21,0.89,0.30
5.240,0.95,0.76,0.37
5.250,0.68,0.72,0.42
5.250,0.40,0.67,0.47
5.252,0.13,0.57,0.55
5.258,-0.13,0.45,0.63
5.262,-0.38,0.31,0.72
5.267,-0.63,0.19,0.82
5.272,-0.86,0.08,0.93
5.277,-1.07,-0.04,1.03
5.282,-1.26,-0.14,1.12
5.287,-1.43,-0.22,1.18
5.292,-1.61,-0.31,1.20
5.297,-1.78,-0.39,1.21
5.302,-1.98,-0.46,1.19
5.317,-2.19,-0.50,1.14
5.318,-2.44,-0.51,1.07
5.318,-2.71,-0.49,0.97
5.323,-2.99,-0.43,0.85
5.334,-3.25,-0.27,0.75
5.335,-3.49,-0.01,0.66
5.337,-3.72,0.28,0.58
5.342,-3.94,0.54,0.52
5.347,-4.13,0.76,0.45
5.352,-4.25,0.87,0.38
5.359,-4.30,0.79,0.31
5.363,-4.27,0.54,0.25
5.367,-4.17,0.16,0.22
5.373,-3.99,-0.28,0.21
5.378,-3.76,-0.74,0.19
5.383,-3.47,-1.18,0.14
5.388,-3.12,-1.60,0.09
5.393,-2.77,-1.96,0.04
5.398,-2.48,-2.16,0.03
5.403,-2.28,-2.15,0.05
5.408,-2.13,-1.96,0.07
5.413,-2.00,-1.59,0.05
5.418,-1.90,-1.17,0.05
5.423,-1.78,-0.77,0.07
5.433,-1.59,-0.38,0.04
5.434,-1.32,0.02,-0.05
5.438,-1.04,0.32,-0.18
5.460,-0.77,0.54,-0.29
5.461,-0.56,0.66,-0.38
5.461,-0.42,0.62,-0.46
5.461,-0.32,0.43,-0.53
5.463,-0.22,0.21,-0.57
5.468,-0.09,0.01,-0.58
5.473,0.09,-0.14,-0.57
5.477,0.34,-0.17,-0.54
5.482,0.70,0.14,-0.45
5.488,1.10,0.78,-0.27
5.493,1.10,1.45,-0.13
5.497,0.59,2.31,-0.12
5.502,0.01,3.14,-0.17
5.509,-0.25,3.35,-0.18
5.514,-0.13,2.70,-0.04
5.518,0.36,1.59,0.18
5.533,0.94,0.34,0.40
5.534,1.26,-0.74,0.52
5.534,1.26,-1.36,0.52
5.537,0.87,-1.29,0.51
5.557,-0.01,-0.47,0.53
5.559,-0.94,0.20,0.43
5.559,-1.30,-0.33,0.08
5.559,-0.94,-1.88,-0.36
5.563,-0.38,-3.32,-0.63
5.568,-0.24,-3.86,-0.60
5.572,-0.48,-3.73,-0.40
5.577,-0.52,-3.59,-0.27
5.582,-0.22,-3.54,-0.30
5.587,0.13,-3.29,-0.31
5.593,0.40,-2.72,-0.15
5.597,0.60,-1.94,0.07
5.602,0.69,-1.07,0.24
5.616,0.70,-0.18,0.35
5.616,0.63,0.67,0.45
5.617,0.47,1.40,0.53
5.623,0.22,1.98,0.60
5.641,-0.11,2.33,0.66
5.642,-0.48,2.45,0.70
5.642,-0.83,2.40,0.71
5.643,-1.10,2.27,0.65
5.648,-1.23,2.09,0.54
5.652,-1.19,1.74,0.41
5.659,-1.08,1.16,0.27
5.662,-1.05,0.47,0.17
5.668,-1.13,-0.18,0.13
5.673,-1.28,-0.68,0.11
5.677,-1.44,-1.03,0.06
5.682,-1.56,-1.25,-0.02
5.687,-1.61,-1.40,-0.08
5.693,-1.59,-1.46,-0.12
5.698,-1.50,-1.46,-0.13
5.703,-1.34,-1.36,-0.10
5.717,-1.14,-1.23,-0.06
5.718,-0.89,-1.16,-0.01
5.718,-0.62,-1.17,0.03
5.740,-0.38,-1.21,0.05
5.741,-0.18,-1.20,0.07
5.741,-0.00,-1.18,0.11
5.742,0.17,-1.23,0.17
5.743,0.32,-1.31,0.23
5.748,0.46,-1.43,0.27
5.753,0.62,-1.56,0.28
5.759,0.78,-1.69,0.28
5.763,0.96,-1.83,0.26
5.767,1.14,-1.97,0.23
5.772,1.32,-2.09,0.20
5.778,1.50,-2.17,0.16
5.782,1.70,-2.16,0.15
5.787,1.93,-2.08,0.16
5.793,2.16,-1.95,0.17
5.798,2.38,-1.76,0.18
5.803,2.63,-1.52,0.20
5.808,2.95,-1.24,0.21
5.817,3.35,-0.96,0.26
5.818,3.76,-0.82,0.36
5.823,4.10,-0.78,0.51
5.835,4.36,-0.68,0.67
5.836,4.55,-0.47,0.82
5.838,4.65,-0.05,0.91
5.844,4.77,0.48,1.00
5.847,5.02,0.82,1.11
5.852,5.39,1.02,1.20
5.857,5.76,1.25,1.27
5.862,5.97,1.51,1.33
5.867,6.03,1.72,1.36
5.872,6.03,1.93,1.30
5.878,6.07,2.05,1.22
5.882,6.14,1.98,1.15
5.887,6.15,1.81,1.04
5.892,6.03,1.55,0.93
5.897,5.74,1.16,0.81
5.902,5.34,0.87,0.71
5.913,4.87,0.83,0.66
5.914,4.37,0.96,0.71
5.918,3.88,1.00,0.83
5.922,3.42,0.76,0.87
5.928,2.95,0.25,0.69
5.932,2.54,-0.13,0.52
5.937,2.21,-0.19,0.49
5.942,1.93,-0.06,0.52
5.947,1.68,0.08,0.52
5.953,1.46,0.10,0.46
5.957,1.25,0.02,0.35
5.962,1.06,-0.09,0.22
5.967,0.89,-0.20,0.10
5.972,0.67,-0.31,-0.01
5.977,0.35,-0.52,-0.11
5.982,-0.03,-0.75,-0.22
5.987,-0.45,-0.94,-0.31
5.993,-0.88,-1.07,-0.35
5.998,-1.29,-1.13,-0.35
6.003,-1.65,-1.14,-0.30
6.008,-1.93,-1.18,-0.20
6.013,-2.18,-1.31,-0.03
6.018,-2.42,-1.50,0.15
6.022,-2.66,-1.70,0.29
6.033,-2.88,-1.84,0.38
6.034,-3.06,-1.87,0.42
6.037,-3.21,-1.80,0.41
6.058,-3.32,-1.68,0.38
6.059,-3.43,-1.54,0.33
6.060,-3.54,-1.41,0.26
6.060,-3.64,-1.30,0.18
6.062,-3.74,-1.23,0.10
6.068,-3.83,-1.18,0.03
6.072,-3.92,-1.14,-0.02
6.077,-4.03,-1.11,-0.05
6.082,-4.17,-1.07,-0.08
6.087,-4.33,-1.00,-0.10
6.093,-4.52,-0.86,-0.11
6.098,-4.70,-0.67,-0.12
6.102,-4.85,-0.42,-0.12
6.108,-4.95,-0.17,-0.11
6.113,-5.00,0.05,-0.09
6.118,-4.99,0.26,-0.03
6.123,-4.91,0.43,0.03
6.134,-4.75,0.53,0.12
6.135,-4.51,0.56,0.21
6.139,-4.22,0.55,0.31
6.155,-3.85,0.58,0.35
6.155,-3.40,0.67,0.30
6.156,-2.98,0.74,0.22
6.157,-2.63,0.77,0.16
6.167,-2.33,0.76,0.05
6.168,-2.05,0.64,-0.12
6.173,-1.80,0.38,-0.29
6.179,-1.62,0.02,-0.45
6.182,-1.53,-0.40,-0.61
6.187,-1.50,-0.89,-0.78
6.193,-1.51,-1.43,-0.94
6.197,-1.55,-1.98,-1.07
6.202,-1.58,-2.47,-1.15
6.207,-1.56,-2.91,-1.19
6.213,-1.47,-3.33,-1.19
6.218,-1.33,-3.70,-1.20
6.223,-1.16,-3.99,-1.21
6.234,-0.97,-4.09,-1.20
6.235,-0.79,-3.93,-1.12
6.239,-0.63,-3.53,-1.01
6.262,-0.49,-2.91,-0.88
6.262,-0.37,-2.04,-0.69
6.263,-0.13,-0.51,-0.46
6.263,0.28,1.71,-0.19
6.263,0.68,3.69,0.07
6.267,0.94,5.07,0.32
6.273,1.01,6.03,0.54
6.277,0.87,6.83,0.77
6.282,0.66,7.29,1.00
6.287,0.64,7.28,1.24
6.293,1.10,7.10,1.46
6.297,2.40,6.21,1.65
6.303,3.52,3.97,1.81
6.307,3.59,0.92,1.73
6.313,2.63,-2.25,1.14
6.318,1.34,-4.74,0.45
6.323,0.40,-6.12,0.18
6.334,-0.05,-6.27,0.16
6.334,-0.17,-5.23,-0.05
6.338,-0.09,-3.58,-0.46
6.360,0.16,-2.00,-0.77
6.361,0.44,-0.73,-0.75
6.361,0.63,0.21,-0.52
6.362,0.73,0.82,-0.26
6.363,0.79,1.17,-0.03
6.368,0.79,1.26,0.13
6.373,0.73,1.13,0.22
6.378,0.57,0.88,0.27
6.383,0.29,0.63,0.27
6.388,-0.07,0.45,0.24
6.396,-0.48,0.36,0.20
6.399,-0.91,0.31,0.17
6.403,-1.32,0.26,0.14
6.409,-1.67,0.19,0.10
6.414,-1.94,0.13,0.04
6.418,-2.10,0.03,-0.04
6.423,-2.16,-0.11,-0.14
6.435,-2.15,-0.29,-0.22
6.436,-2.09,-0.43,-0.28
6.438,-1.98,-0.47,-0.31
6.456,-1.86,-0.37,-0.30
6.456,-1.73,-0.15,-0.25
6.456,-1.61,0.10,-0.19
6.458,-1.49,0.30,-0.12
6.465,-1.38,0.38,-0.05
6.468,-1.28,0.33,0.01
6.473,-1.17,0.18,0.06
6.477,-1.07,-0.02,0.09
6.484,-0.97,-0.23,0.07
6.488,-0.87,-0.41,-0.02
6.495,-0.74,-0.54,-0.14
6.497,-0.56,-0.67,-0.21
6.503,-0.37,-0.80,-0.21
6.508,-0.22,-0.95,-0.16
6.513,-0.15,-1.11,-0.08
6.517,-0.11,-1.28,-0.01
6.522,-0.07,-1.44,0.03
6.534,-0.04,-1.60,0.06
6.535,-0.02,-1.76,0.07
6.538,-0.00,-1.90,0.08
6.558,0.02,-1.99,0.09
6.559,0.06,-2.06,0.11
6.559,0.12,-2.08,0.13
6.560,0.22,-2.09,0.17
6.563,0.33,-2.09,0.22
6.567,0.43,-2.09,0.27
6.573,0.53,-2.09,0.29
6.577,0.62,-2.05,0.30
6.582,0.74,-1.96,0.30
6.588,0.92,-1.82,0.30
6.596,1.17,-1.61,0.30
6.598,1.48,-1.40,0.32
6.602,1.80,-1.17,0.32
6.607,2.13,-0.87,0.28
6.613,2.42,-0.58,0.27
6.617,2.67,-0.37,0.29
6.622,2.88,-0.29,0.33
6.631,3.04,-0.35,0.37
6.634,3.19,-0.49,0.39
6.638,3.35,-0.63,0.38
6.642,3.55,-0.71,0.37
6.647,3.78,-0.66,0.36
6.652,3.99,-0.44,0.35
6.657,4.19,-0.06,0.35
6.662,4.38,0.46,0.39
6.667,4.50,0.98,0.44
6.672,4.53,1.39,0.46
6.678,4.45,1.64,0.44
6.683,4.25,1.72,0.37
6.687,4.01,1.68,0.29
6.693,3.75,1.57,0.21
6.697,3.47,1.46,0.05
6.704,3.23,1.35,-0.13
6.707,3.08,1.11,-0.24
6.717,2.99,0.83,-0.29
6.718,2.92,0.63,-0.34
6.723,2.83,0.49,-0.37
6.730,2.73,0.34,-0.36
6.735,2.61,0.16,-0.30
6.737,2.45,0.03,-0.22
6.745,2.26,-0.03,-0.16
6.747,2.03,-0.09,-0.13
6.753,1.79,-0.16,-0.13
6.757,1.53,-0.25,-0.13
6.762,1.27,-0.36,-0.14
6.768,1.01,-0.48,-0.14
6.772,0.76,-0.61,-0.14
6.778,0.51,-0.71,-0.16
6.782,0.26,-0.74,-0.20
6.787,0.03,-0.66,-0.24
6.792,-0.16,-0.49,-0.28
6.797,-0.33,-0.28,-0.33
6.802,-0.47,-0.09,-0.37
6.807,-0.59,0.11,-0.39
6.813,-0.69,0.32,-0.38
6.817,-0.76,0.53,-0.34
6.822,-0.81,0.72,-0.27
6.828,-0.82,0.85,-0.18
6.832,-0.83,0.92,-0.08
6.837,-0.84,0.89,-0.00
6.842,-0.88,0.78,0.05
6.847,-0.94,0.67,0.09
6.852,-1.02,0.57,0.12
6.857,-1.11,0.50,0.14
6.862,-1.21,0.45,0.15
6.867,-1.32,0.44,0.14
6.872,-1.44,0.46,0.12
6.878,-1.57,0.50,0.12
6.882,-1.71,0.55,0.12
6.887,-1.85,0.59,0.13
6.892,-2.01,0.61,0.14
6.898,-2.18,0.60,0.13
6.902,-2.35,0.56,0.13
6.907,-2.48,0.48,0.13
6.913,-2.60,0.39,0.14
6.917,-2.70,0.30,0.15
6.922,-2.78,0.19,0.14
6.927,-2.83,0.04,0.13
6.932,-2.87,-0.16,0.10
6.937,-2.90,-0.38,0.07
6.942,-2.91,-0.61,0.04
6.947,-2.92,-0.85,0.02
6.952,-2.91,-1.08,0.00
6.957,-2.90,-1.28,-0.01
6.962,-2.89,-1.44,-0.01
6.967,-2.88,-1.57,-0.02
6.972,-2.86,-1.64,-0.03
6.977,-2.82,-1.65,-0.03
6.982,-2.77,-1.63,-0.02
6.987,-2.69,-1.55,-0.01
6.992,-2.60,-1.42,-0.00
6.997,-2.50,-1.24,-0.01
7.002,-2.39,-1.04,-0.04
7.007,-2.27,-0.81,-0.10
7.013,-2.13,-0.57,-0.17
7.017,-1.98,-0.37,-0.23
7.022,-1.82,-0.24,-0.27
7.028,-1.65,-0.18,-0.29
7.033,-1.47,-0.18,-0.28
7.037,-1.31,-0.25,-0.23
7.042,-1.17,-0.35,-0.15
7.047,-1.07,-0.49,-0.07
7.053,-1.00,-0.67,-0.01
7.061,-0.93,-0.92,0.01
7.063,-0.88,-1.24,0.00
7.068,-0.84,-1.55,0.00
7.073,-0.81,-1.82,0.01
7.078,-0.78,-2.01,0.02
7.082,-0.76,-2.07,0.03
7.087,-0.73,-1.99,0.04
7.094,-0.69,-1.75,0.04
7.098,-0.65,-1.39,0.03
7.103,-0.60,-0.96,0.02
7.108,-0.55,-0.55,0.02
7.114,-0.48,-0.20,0.04
7.122,-0.36,0.08,0.06
7.123,-0.19,0.27,0.10
7.128,-0.01,0.36,0.11
7.133,0.17,0.37,0.10
7.138,0.32,0.31,0.07
7.143,0.45,0.21,0.03
7.147,0.52,0.11,-0.02
7.153,0.56,0.00,-0.10
7.157,0.58,-0.11,-0.21
7.163,0.60,-0.24,-0.33
7.168,0.63,-0.44,-0.47
7.172,0.68,-0.86,-0.60
7.178,0.52,-1.28,-0.69
7.182,0.20,-1.39,-0.70
7.187,0.04,-1.36,-0.61
7.192,0.05,-1.51,-0.39
7.197,0.12,-1.73,-0.13
7.202,0.22,-1.89,0.09
7.207,0.38,-2.02,0.24
7.214,0.57,-2.10,0.35
7.218,0.74,-2.06,0.44
7.224,0.84,-1.84,0.52
7.228,0.80,-1.43,0.60
7.234,0.57,-0.66,0.67
7.238,0.12,0.47,0.72
7.242,-0.42,1.60,0.77
7.247,-0.86,2.28,0.81
7.255,-0.96,2.13,0.81
7.257,-0.71,1.10,0.70
7.264,-0.33,-0.27,0.53
7.267,-0.08,-1.28,0.41
7.273,-0.05,-1.68,0.34
7.278,-0.20,-1.62,0.23
7.283,-0.42,-1.26,0.08
7.287,-0.69,-0.83,-0.09
7.292,-1.00,-0.51,-0.25
7.297,-1.32,-0.30,-0.41
7.302,-1.64,-0.21,-0.56
7.308,-1.95,-0.25,-0.67
7.318,-2.24,-0.37,-0.73
7.319,-2.47,-0.53,-0.74
7.325,-2.60,-0.73,-0.72
7.328,-2.62,-0.95,-0.70
7.333,-2.57,-1.17,-0.69
7.337,-2.48,-1.36,-0.70
7.342,-2.38,-1.50,-0.71
7.348,-2.29,-1.54,-0.72
7.352,-2.23,-1.47,-0.70
7.357,-2.18,-1.30,-0.67
7.362,-2.12,-1.05,-0.61
7.367,-2.06,-0.82,-0.55
7.373,-1.97,-0.63,-0.46
7.378,-1.83,-0.46,-0.32
7.384,-1.67,-0.38,-0.18
7.388,-1.49,-0.38,-0.06
7.393,-1.32,-0.43,0.05
7.397,-1.22,-0.50,0.13
7.403,-1.18,-0.56,0.17
7.408,-1.20,-0.62,0.18
7.414,-1.23,-0.72,0.19
7.417,-1.26,-0.84,0.19
7.422,-1.27,-0.99,0.20
7.428,-1.24,-1.14,0.22
7.432,-1.17,-1.28,0.24
7.438,-1.09,-1.37,0.27
7.442,-1.00,-1.40,0.29
7.447,-0.91,-1.38,0.32
7.452,-0.83,-1.31,0.36
7.457,-0.75,-1.19,0.39
7.463,-0.68,-1.04,0.43
7.468,-0.61,-0.88,0.45
7.472,-0.53,-0.74,0.46
7.478,-0.46,-0.65,0.46
7.482,-0.36,-0.59,0.46
7.487,-0.25,-0.60,0.46
7.492,-0.13,-0.67,0.46
7.499,-0.03,-0.74,0.46
7.502,0.05,-0.84,0.46
7.508,0.13,-0.95,0.46
7.515,0.21,-1.07,0.45
7.520,0.29,-1.21,0.45
7.523,0.36,-1.36,0.46
7.529,0.43,-1.49,0.47
7.533,0.48,-1.62,0.49
7.537,0.52,-1.72,0.51
7.543,0.54,-1.84,0.53
7.552,0.54,-1.95,0.55
7.552,0.52,-2.06,0.58
7.557,0.50,-2.16,0.61
7.563,0.48,-2.27,0.63
7.567,0.47,-2.37,0.62
7.572,0.48,-2.47,0.59
7.577,0.54,-2.52,0.53
7.582,0.66,-2.47,0.47
7.587,0.86,-2.31,0.41
7.592,1.10,-2.06,0.37
7.598,1.32,-1.81,0.34
7.603,1.47,-1.59,0.33
7.608,1.49,-1.43,0.30
7.616,1.39,-1.31,0.22
7.618,1.34,-1.17,0.10
7.623,1.36,-1.01,-0.06
7.628,1.40,-0.82,-0.17
7.633,1.44,-0.64,-0.21
7.638,1.47,-0.55,-0.18
7.643,1.51,-0.54,-0.12
7.647,1.61,-0.62,-0.05
7.653,1.79,-0.76,0.01
7.658,2.04,-0.84,0.07
7.663,2.31,-0.83,0.14
7.667,2.58,-0.81,0.20
7.672,2.83,-0.79,0.25
7.677,3.05,-0.73,0.27
7.682,3.22,-0.55,0.27
7.688,3.34,-0.28,0.24
7.693,3.51,-0.11,0.24
7.698,3.77,-0.11,0.31
7.702,4.03,-0.16,0.40
7.708,4.21,-0.10,0.46
7.715,4.32,0.22,0.48
7.720,4.38,0.60,0.46
7.723,4.30,0.76,0.43
7.728,4.12,0.69,0.39
7.734,3.85,0.46,0.32
7.739,3.48,0.04,0.15
7.747,3.10,-0.65,-0.01
7.749,2.81,-1.47,-0.05
7.752,2.58,-1.94,-0.09
7.757,2.33,-1.75,-0.23
7.763,2.28,-1.55,-0.40
7.768,2.40,-1.68,-0.52
7.773,2.54,-1.75,-0.63
7.778,2.59,-1.63,-0.70
7.790,2.52,-1.44,-0.75
7.790,2.36,-1.30,-0.76
7.793,2.15,-1.21,-0.75
7.798,1.98,-1.14,-0.74
7.802,1.93,-1.04,-0.74
7.807,1.96,-0.84,-0.73
7.816,1.99,-0.63,-0.72
7.821,1.98,-0.41,-0.72
7.823,1.93,-0.15,-0.72
7.828,1.84,0.12,-0.71
7.836,1.72,0.39,-0.70
7.838,1.60,0.62,-0.64
7.842,1.47,0.80,-0.52
7.849,1.33,0.94,-0.40
7.854,1.21,1.04,-0.30
7.861,1.11,1.13,-0.20
7.863,1.02,1.16,-0.11
7.868,0.92,1.13,-0.03
7.876,0.79,1.06,0.03
7.878,0.64,0.91,0.06
7.883,0.46,0.73,0.10
7.888,0.30,0.62,0.13
7.893,0.13,0.51,0.17
7.898,-0.03,0.37,0.19
7.903,-0.19,0.25,0.22
7.908,-0.35,0.15,0.23
7.918,-0.51,0.06,0.23
7.919,-0.66,-0.06,0.21
7.922,-0.83,-0.24,0.18
7.928,-1.01,-0.44,0.16
