time,wx,wy,wz
147.654,0.01,-0.02,1.96
147.660,0.03,0.02,2.00
147.665,0.03,0.09,2.03
147.669,0.03,0.15,2.07
147.674,0.02,0.19,2.12
147.680,0.01,0.23,2.16
147.685,0.02,0.27,2.19
147.690,0.03,0.31,2.21
147.705,0.05,0.34,2.22
147.706,0.07,0.36,2.21
147.706,0.07,0.36,2.19
147.729,0.06,0.31,2.14
147.730,0.05,0.27,2.09
147.730,0.04,0.26,2.03
147.730,0.03,0.26,1.94
147.730,0.03,0.27,1.86
147.734,0.04,0.31,1.78
147.740,0.07,0.35,1.72
147.745,0.11,0.42,1.68
147.750,0.12,0.51,1.64
147.754,0.11,0.62,1.58
147.761,0.11,0.68,1.52
147.765,0.09,0.68,1.45
147.771,0.06,0.65,1.40
147.775,0.02,0.63,1.35
147.781,-0.03,0.63,1.29
147.784,-0.08,0.61,1.22
147.789,-0.11,0.63,1.14
147.800,-0.13,0.69,1.06
147.800,-0.12,0.76,0.99
147.805,-0.09,0.79,0.91
147.820,-0.07,0.80,0.84
147.820,-0.06,0.81,0.76
147.820,-0.05,0.83,0.67
147.825,-0.05,0.84,0.56
147.830,-0.10,0.78,0.44
147.835,-0.16,0.70,0.35
147.840,-0.21,0.67,0.27
147.845,-0.24,0.65,0.18
147.850,-0.25,0.62,0.08
147.855,-0.22,0.62,-0.05
147.861,-0.18,0.61,-0.17
147.865,-0.15,0.57,-0.29
147.870,-0.14,0.52,-0.39
147.875,-0.15,0.47,-0.47
147.887,-0.17,0.41,-0.53
147.887,-0.20,0.37,-0.57
147.891,-0.23,0.35,-0.58
147.909,-0.24,0.37,-0.57
147.910,-0.24,0.39,-0.57
147.910,-0.23,0.41,-0.57
147.910,-0.19,0.42,-0.57
147.915,-0.14,0.41,-0.58
147.920,-0.07,0.39,-0.60
147.924,-0.02,0.33,-0.64
147.930,0.02,0.28,-0.68
147.935,0.04,0.25,-0.72
147.940,0.06,0.24,-0.75
147.945,0.06,0.23,-0.77
147.950,0.04,0.20,-0.80
147.954,0.03,0.14,-0.82
147.960,0.02,0.06,-0.84
147.966,0.01,-0.02,-0.87
147.970,0.02,-0.09,-0.89
147.975,0.02,-0.16,-0.91
147.981,0.03,-0.21,-0.93
147.985,0.03,-0.25,-0.95
147.990,0.02,-0.26,-0.97
148.005,0.02,-0.24,-0.99
148.006,0.03,-0.17,-0.99
148.006,0.05,-0.09,-0.99
148.033,0.09,0.00,-0.99
148.033,0.14,0.08,-0.98
148.034,0.19,0.13,-0.98
148.034,0.27,0.15,-0.99
148.034,0.35,0.17,-0.99
148.035,0.42,0.20,-0.98
148.040,0.48,0.25,-0.97
148.045,0.52,0.26,-0.96
148.050,0.54,0.26,-0.94
148.055,0.54,0.25,-0.91
148.061,0.53,0.24,-0.88
148.065,0.51,0.21,-0.87
148.070,0.49,0.17,-0.87
148.075,0.46,0.11,-0.90
148.080,0.44,0.05,-0.94
148.085,0.42,-0.02,-0.98
148.090,0.40,-0.10,-1.03
148.101,0.39,-0.22,-1.07
148.102,0.38,-0.33,-1.12
148.105,0.36,-0.42,-1.17
148.131,0.35,-0.49,-1.19
148.132,0.34,-0.51,-1.19
148.132,0.35,-0.48,-1.18
148.132,0.36,-0.41,-1.17
148.132,0.38,-0.33,-1.16
148.135,0.40,-0.28,-1.16
148.140,0.43,-0.24,-1.16
148.145,0.45,-0.24,-1.19
148.150,0.46,-0.29,-1.25
148.155,0.47,-0.36,-1.32
148.161,0.47,-0.45,-1.43
148.166,0.44,-0.51,-1.53
148.170,0.38,-0.54,-1.61
148.175,0.30,-0.55,-1.64
148.180,0.24,-0.53,-1.65
148.186,0.19,-0.45,-1.65
148.190,0.16,-0.34,-1.65
148.204,0.15,-0.24,-1.65
148.205,0.16,-0.19,-1.66
148.205,0.17,-0.17,-1.66
148.242,0.20,-0.16,-1.68
148.243,0.23,-0.17,-1.70
148.243,0.27,-0.17,-1.71
148.244,0.28,-0.18,-1.70
148.244,0.23,-0.24,-1.68
148.244,0.15,-0.29,-1.66
148.245,0.10,-0.28,-1.64
148.245,0.09,-0.22,-1.63
148.255,0.09,-0.16,-1.62
148.256,0.10,-0.12,-1.61
148.261,0.12,-0.10,-1.62
148.265,0.13,-0.11,-1.63
148.270,0.11,-0.19,-1.66
148.275,0.14,-0.18,-1.66
148.281,0.21,-0.08,-1.60
148.285,0.25,0.02,-1.54
148.290,0.27,0.11,-1.49
148.299,0.25,0.19,-1.45
148.300,0.23,0.26,-1.41
148.306,0.20,0.29,-1.36
148.330,0.17,0.24,-1.32
148.330,0.14,0.11,-1.29
148.330,0.11,-0.04,-1.28
148.331,0.08,-0.15,-1.27
148.331,0.06,-0.20,-1.27
148.336,0.05,-0.15,-1.25
148.340,0.06,-0.01,-1.23
148.346,0.07,0.15,-1.21
148.350,0.07,0.28,-1.17
148.355,0.06,0.35,-1.12
148.362,0.02,0.31,-1.08
148.366,-0.04,0.20,-1.05
148.370,-0.10,0.05,-1.01
148.375,-0.17,-0.09,-0.98
148.381,-0.25,-0.24,-0.95
148.385,-0.31,-0.37,-0.91
148.390,-0.31,-0.46,-0.87
148.400,-0.29,-0.50,-0.81
148.401,-0.26,-0.48,-0.75
148.406,-0.24,-0.44,-0.67
148.424,-0.22,-0.41,-0.59
148.425,-0.19,-0.42,-0.51
148.425,-0.15,-0.41,-0.45
148.426,-0.12,-0.39,-0.38
148.436,-0.14,-0.38,-0.31
148.437,-0.18,-0.36,-0.22
148.441,-0.21,-0.36,-0.17
148.448,-0.20,-0.38,-0.14
148.451,-0.17,-0.44,-0.10
148.456,-0.16,-0.52,-0.04
148.462,-0.14,-0.57,0.03
148.466,-0.12,-0.56,0.09
148.471,-0.11,-0.58,0.16
148.476,-0.10,-0.59,0.23
148.481,-0.10,-0.59,0.30
148.487,-0.09,-0.61,0.37
148.491,-0.10,-0.63,0.44
148.505,-0.11,-0.65,0.51
148.506,-0.11,-0.69,0.59
148.506,-0.10,-0.76,0.67
148.536,-0.09,-0.82,0.74
148.537,-0.07,-0.84,0.81
148.537,-0.05,-0.84,0.87
148.538,-0.05,-0.83,0.92
148.538,-0.04,-0.85,0.97
148.538,-0.02,-0.88,1.01
148.541,-0.01,-0.89,1.04
148.553,0.01,-0.87,1.06
148.554,0.02,-0.83,1.08
148.556,0.02,-0.80,1.11
148.569,0.01,-0.75,1.15
148.570,0.01,-0.70,1.19
148.571,0.02,-0.65,1.23
148.577,0.02,-0.59,1.28
148.582,0.03,-0.52,1.33
148.586,0.03,-0.46,1.39
148.591,0.05,-0.41,1.45
148.606,0.08,-0.41,1.50
148.607,0.10,-0.43,1.56
148.607,0.12,-0.45,1.64
148.611,0.13,-0.45,1.72
148.639,0.13,-0.42,1.80
148.640,0.13,-0.34,1.88
148.640,0.12,-0.21,1.96
148.640,0.12,-0.06,2.03
148.641,0.15,0.07,2.06
148.642,0.19,0.12,2.06
148.656,0.23,0.07,2.04
148.656,0.26,-0.06,2.03
148.657,0.29,-0.24,2.01
148.666,0.29,-0.40,2.00
148.666,0.26,-0.48,2.03
148.672,0.24,-0.47,2.08
148.676,0.27,-0.38,2.11
148.681,0.33,-0.23,2.11
148.685,0.36,-0.02,2.10
148.691,0.37,0.20,2.10
148.700,0.35,0.38,2.11
148.701,0.31,0.47,2.12
148.706,0.28,0.50,2.14
148.719,0.25,0.50,2.16
148.720,0.24,0.46,2.17
148.721,0.23,0.39,2.16
148.726,0.23,0.35,2.15
148.731,0.24,0.32,2.14
148.736,0.25,0.32,2.14
148.741,0.26,0.34,2.14
148.746,0.27,0.39,2.14
148.751,0.28,0.43,2.13
148.756,0.29,0.44,2.09
148.761,0.28,0.42,2.06
148.766,0.24,0.41,2.01
148.771,0.19,0.40,1.97
148.776,0.14,0.39,1.93
148.789,0.11,0.39,1.90
148.790,0.09,0.42,1.88
148.791,0.09,0.51,1.86
148.814,0.12,0.63,1.82
148.815,0.19,0.72,1.77
148.815,0.25,0.77,1.70
148.815,0.26,0.79,1.63
148.815,0.24,0.79,1.54
148.821,0.18,0.80,1.41
148.826,0.12,0.83,1.27
148.830,0.07,0.83,1.13
148.836,0.01,0.82,1.02
148.841,-0.05,0.83,0.95
148.847,-0.10,0.83,0.90
148.851,-0.09,0.81,0.86
148.856,-0.07,0.78,0.82
148.861,-0.07,0.71,0.79
148.866,-0.08,0.64,0.74
148.872,-0.09,0.62,0.67
148.876,-0.10,0.65,0.59
148.889,-0.10,0.69,0.53
148.890,-0.12,0.73,0.47
148.894,-0.14,0.75,0.40
148.926,-0.17,0.79,0.35
148.927,-0.19,0.81,0.29
148.927,-0.21,0.81,0.21
148.927,-0.23,0.78,0.14
148.928,-0.24,0.72,0.05
148.928,-0.25,0.66,-0.04
148.928,-0.26,0.62,-0.14
148.939,-0.26,0.59,-0.23
148.940,-0.25,0.56,-0.33
148.941,-0.23,0.52,-0.41
148.950,-0.20,0.52,-0.49
148.951,-0.18,0.54,-0.56
148.956,-0.14,0.53,-0.62
148.961,-0.09,0.43,-0.66
148.966,-0.03,0.26,-0.69
148.971,0.03,0.11,-0.71
148.976,0.09,0.01,-0.72
148.990,0.13,0.02,-0.72
148.991,0.14,0.19,-0.72
148.992,0.14,0.40,-0.72
149.028,0.13,0.53,-0.74
149.028,0.13,0.52,-0.78
149.028,0.14,0.34,-0.83
149.029,0.14,0.09,-0.92
149.029,0.14,-0.10,-1.01
149.029,0.11,-0.23,-1.10
149.029,0.06,-0.29,-1.18
149.031,0.02,-0.32,-1.23
149.036,-0.01,-0.31,-1.25
149.041,-0.03,-0.27,-1.26
149.046,-0.02,-0.21,-1.26
149.051,-0.01,-0.13,-1.24
149.056,-0.01,-0.06,-1.23
149.061,0.00,-0.02,-1.20
149.083,0.01,-0.01,-1.17
149.084,0.03,-0.06,-1.13
149.084,0.05,-0.13,-1.07
149.084,0.09,-0.18,-1.00
149.086,0.14,-0.16,-0.92
149.091,0.21,-0.10,-0.85
149.097,0.28,-0.05,-0.79
149.101,0.35,-0.05,-0.74
149.106,0.42,-0.05,-0.72
149.111,0.52,-0.00,-0.71
149.123,0.62,0.09,-0.72
149.123,0.69,0.17,-0.76
149.127,0.71,0.23,-0.83
149.151,0.68,0.27,-0.93
149.152,0.61,0.29,-1.03
149.152,0.53,0.30,-1.10
149.152,0.43,0.29,-1.14
149.152,0.33,0.24,-1.15
149.156,0.23,0.20,-1.13
149.161,0.15,0.16,-1.11
149.166,0.10,0.09,-1.10
149.171,0.09,-0.03,-1.12
149.176,0.10,-0.13,-1.13
149.186,0.14,-0.21,-1.16
149.187,0.20,-0.31,-1.21
149.191,0.29,-0.41,-1.28
149.210,0.36,-0.49,-1.37
149.211,0.41,-0.53,-1.46
149.211,0.42,-0.57,-1.53
149.211,0.37,-0.63,-1.55
149.219,0.30,-0.69,-1.51
149.222,0.21,-0.74,-1.45
149.226,0.10,-0.79,-1.39
149.232,0.01,-0.85,-1.34
149.236,-0.05,-0.89,-1.32
149.241,-0.05,-0.94,-1.35
149.246,-0.01,-1.04,-1.45
149.251,0.06,-1.16,-1.60
149.256,0.14,-1.20,-1.78
149.261,0.19,-1.10,-1.97
149.266,0.23,-0.84,-2.08
149.272,0.23,-0.46,-2.07
149.277,0.21,-0.09,-1.98
149.290,0.16,0.16,-1.84
149.290,0.10,0.26,-1.69
149.291,0.04,0.20,-1.53
149.315,-0.02,0.02,-1.39
149.316,-0.07,-0.21,-1.28
149.316,-0.11,-0.43,-1.20
149.316,-0.13,-0.53,-1.19
149.316,-0.10,-0.47,-1.23
149.321,-0.03,-0.32,-1.33
149.326,0.02,-0.19,-1.45
149.332,0.03,-0.11,-1.54
149.336,0.09,0.10,-1.54
149.341,0.17,0.35,-1.52
149.346,0.24,0.56,-1.50
149.351,0.29,0.73,-1.46
149.356,0.35,0.87,-1.43
149.362,0.40,0.94,-1.38
149.367,0.43,0.96,-1.34
149.372,0.44,0.93,-1.31
149.377,0.42,0.87,-1.29
149.391,0.38,0.77,-1.28
149.392,0.32,0.62,-1.28
149.392,0.25,0.41,-1.29
149.396,0.16,0.16,-1.30
149.425,0.07,-0.11,-1.29
149.426,-0.01,-0.30,-1.26
149.426,-0.06,-0.34,-1.21
149.426,-0.09,-0.23,-1.15
149.426,-0.10,-0.06,-1.11
149.426,-0.14,0.07,-1.09
149.438,-0.20,0.10,-1.08
149.438,-0.27,0.00,-1.06
149.441,-0.33,-0.17,-1.01
149.450,-0.37,-0.36,-0.93
149.452,-0.38,-0.49,-0.85
149.457,-0.38,-0.56,-0.75
149.461,-0.38,-0.56,-0.65
149.466,-0.39,-0.56,-0.56
149.471,-0.38,-0.59,-0.46
149.476,-0.36,-0.62,-0.39
149.482,-0.33,-0.66,-0.33
149.486,-0.30,-0.68,-0.30
149.491,-0.28,-0.66,-0.28
149.502,-0.27,-0.59,-0.27
149.503,-0.29,-0.48,-0.28
149.506,-0.32,-0.35,-0.28
149.511,-0.35,-0.25,-0.26
149.521,-0.37,-0.24,-0.23
149.521,-0.37,-0.29,-0.17
149.527,-0.33,-0.36,-0.10
149.538,-0.29,-0.42,-0.01
149.539,-0.23,-0.48,0.08
149.541,-0.19,-0.53,0.18
149.547,-0.17,-0.55,0.29
149.551,-0.17,-0.55,0.41
149.556,-0.16,-0.55,0.53
149.561,-0.15,-0.54,0.63
149.567,-0.13,-0.53,0.72
149.572,-0.13,-0.53,0.80
149.577,-0.13,-0.52,0.88
149.582,-0.14,-0.51,0.96
149.587,-0.14,-0.53,1.04
149.592,-0.12,-0.59,1.11
149.607,-0.09,-0.66,1.17
149.608,-0.07,-0.72,1.23
149.608,-0.05,-0.77,1.29
149.638,-0.03,-0.85,1.36
149.638,-0.01,-0.94,1.42
149.639,0.01,-0.97,1.49
149.639,0.02,-0.93,1.54
149.639,0.02,-0.83,1.58
149.639,0.03,-0.72,1.61
149.642,0.03,-0.63,1.65
149.647,0.03,-0.57,1.67
149.653,0.03,-0.54,1.67
149.657,0.04,-0.52,1.65
149.664,0.05,-0.49,1.63
149.668,0.04,-0.46,1.60
149.672,0.02,-0.40,1.58
149.678,0.01,-0.30,1.57
149.683,0.02,-0.21,1.56
149.687,0.03,-0.14,1.58
149.692,0.07,-0.14,1.61
149.708,0.10,-0.21,1.65
149.709,0.12,-0.30,1.71
149.710,0.12,-0.38,1.77
149.731,0.11,-0.41,1.84
149.732,0.09,-0.41,1.89
149.732,0.08,-0.35,1.95
149.732,0.07,-0.25,2.01
149.733,0.08,-0.12,2.06
149.736,0.10,0.00,2.10
149.742,0.12,0.10,2.14
149.747,0.14,0.20,2.19
149.751,0.16,0.27,2.25
149.757,0.19,0.30,2.30
149.761,0.21,0.28,2.35
149.766,0.22,0.24,2.39
149.773,0.22,0.20,2.40
149.776,0.22,0.18,2.41
149.782,0.21,0.18,2.42
149.786,0.21,0.19,2.41
149.791,0.22,0.22,2.36
149.803,0.25,0.27,2.29
149.804,0.27,0.32,2.20
149.807,0.28,0.36,2.10
149.811,0.29,0.37,2.00
149.822,0.29,0.36,1.90
149.822,0.29,0.32,1.82
149.827,0.27,0.28,1.76
149.832,0.24,0.28,1.73
149.837,0.19,0.32,1.73
149.842,0.15,0.37,1.75
149.847,0.13,0.41,1.75
149.852,0.12,0.44,1.74
149.857,0.14,0.46,1.71
149.862,0.17,0.50,1.66
149.867,0.19,0.54,1.61
149.872,0.19,0.61,1.56
149.877,0.18,0.65,1.50
149.883,0.16,0.62,1.44
149.886,0.14,0.54,1.37
149.892,0.13,0.46,1.31
149.908,0.11,0.41,1.26
149.909,0.08,0.42,1.23
149.909,0.06,0.46,1.21
149.913,0.04,0.54,1.16
149.936,0.04,0.68,1.08
149.937,0.05,0.77,0.99
149.937,0.05,0.82,0.90
149.937,0.04,0.84,0.81
149.937,0.02,0.87,0.71
149.942,-0.00,0.88,0.62
149.946,-0.03,0.82,0.54
149.952,-0.06,0.74,0.47
149.957,-0.08,0.69,0.40
149.961,-0.09,0.71,0.33
149.967,-0.10,0.76,0.25
149.972,-0.12,0.79,0.16
149.977,-0.14,0.77,0.08
149.982,-0.16,0.72,0.01
149.987,-0.17,0.67,-0.06
149.992,-0.17,0.63,-0.14
149.999,-0.15,0.60,-0.22
150.003,-0.13,0.58,-0.30
150.007,-0.11,0.57,-0.37
150.012,-0.08,0.55,-0.42
150.025,-0.05,0.53,-0.48
150.025,-0.02,0.50,-0.52
150.027,0.01,0.45,-0.55
150.060,0.04,0.37,-0.58
150.061,0.07,0.27,-0.61
150.061,0.09,0.17,-0.64
150.062,0.10,0.09,-0.65
150.062,0.11,0.04,-0.67
150.062,0.11,0.03,-0.69
150.063,0.10,0.02,-0.71
150.072,0.10,0.01,-0.74
150.073,0.09,0.01,-0.77
150.078,0.08,0.01,-0.81
150.083,0.07,-0.00,-0.85
150.087,0.08,-0.02,-0.87
150.092,0.08,-0.02,-0.89
150.097,0.08,-0.01,-0.91
150.103,0.08,0.01,-0.94
150.107,0.09,0.04,-0.96
150.112,0.10,0.08,-0.98
150.122,0.12,0.14,-1.01
150.123,0.15,0.19,-1.04
150.127,0.18,0.21,-1.09
150.132,0.23,0.21,-1.14
150.138,0.27,0.19,-1.19
150.142,0.30,0.16,-1.23
150.147,0.33,0.11,-1.27
150.152,0.37,0.07,-1.31
150.157,0.41,0.06,-1.34
150.162,0.45,0.08,-1.35
150.167,0.46,0.11,-1.36
150.172,0.47,0.13,-1.35
150.177,0.48,0.15,-1.35
150.182,0.49,0.15,-1.33
150.188,0.51,0.13,-1.33
150.193,0.52,0.08,-1.33
150.200,0.53,0.03,-1.33
150.204,0.55,-0.02,-1.32
150.208,0.56,-0.06,-1.30
150.213,0.55,-0.10,-1.26
150.226,0.54,-0.09,-1.22
150.226,0.55,-0.04,-1.17
150.227,0.54,0.02,-1.11
150.263,0.53,0.09,-1.04
150.264,0.51,0.13,-0.97
150.265,0.48,0.16,-0.92
150.265,0.47,0.18,-0.87
150.265,0.47,0.19,-0.85
150.266,0.49,0.19,-0.84
150.266,0.51,0.19,-0.84
150.276,0.52,0.18,-0.87
150.277,0.52,0.18,-0.91
150.278,0.53,0.20,-0.97
150.286,0.54,0.22,-1.03
150.288,0.56,0.23,-1.08
150.292,0.58,0.23,-1.12
150.297,0.58,0.22,-1.15
150.304,0.56,0.17,-1.16
150.313,0.52,0.08,-1.17
150.314,0.47,-0.02,-1.17
150.320,0.43,-0.15,-1.20
150.322,0.40,-0.29,-1.24
150.327,0.38,-0.43,-1.29
150.332,0.36,-0.54,-1.34
150.338,0.34,-0.59,-1.38
150.342,0.32,-0.59,-1.43
150.347,0.32,-0.55,-1.49
150.352,0.34,-0.48,-1.56
150.357,0.36,-0.41,-1.64
150.363,0.38,-0.35,-1.71
150.367,0.36,-0.35,-1.74
150.372,0.26,-0.48,-1.76
150.377,0.15,-0.62,-1.75
150.384,0.11,-0.61,-1.66
150.388,0.08,-0.60,-1.57
150.392,0.02,-0.63,-1.52
150.398,-0.02,-0.68,-1.52
150.402,-0.03,-0.71,-1.53
150.408,-0.02,-0.68,-1.56
150.413,0.01,-0.57,-1.59
150.425,0.06,-0.38,-1.62
150.426,0.12,-0.11,-1.66
150.427,0.18,0.16,-1.69
150.449,0.24,0.43,-1.69
150.450,0.27,0.62,-1.67
150.450,0.27,0.68,-1.65
150.450,0.26,0.64,-1.63
150.452,0.23,0.56,-1.59
150.457,0.21,0.51,-1.55
150.462,0.18,0.52,-1.51
150.467,0.18,0.58,-1.49
150.472,0.18,0.66,-1.48
150.477,0.18,0.71,-1.48
150.483,0.15,0.71,-1.46
150.487,0.11,0.63,-1.42
150.492,0.05,0.48,-1.36
150.497,-0.02,0.27,-1.30
150.503,-0.11,0.04,-1.22
150.508,-0.22,-0.17,-1.15
150.513,-0.33,-0.37,-1.08
150.527,-0.41,-0.53,-1.01
150.528,-0.43,-0.62,-0.92
150.528,-0.40,-0.63,-0.81
150.555,-0.33,-0.54,-0.69
150.555,-0.27,-0.36,-0.60
150.555,-0.23,-0.17,-0.55
150.556,-0.21,-0.08,-0.50
150.556,-0.22,-0.12,-0.45
150.558,-0.25,-0.21,-0.39
150.563,-0.31,-0.31,-0.34
150.568,-0.37,-0.40,-0.28
150.573,-0.39,-0.46,-0.22
150.578,-0.40,-0.53,-0.15
150.583,-0.40,-0.57,-0.07
150.587,-0.41,-0.58,0.01
150.592,-0.43,-0.58,0.09
150.597,-0.45,-0.58,0.19
150.603,-0.44,-0.61,0.30
150.608,-0.43,-0.62,0.41
150.613,-0.40,-0.58,0.52
150.628,-0.38,-0.54,0.62
150.629,-0.35,-0.51,0.71
150.630,-0.32,-0.48,0.78
150.660,-0.30,-0.43,0.83
150.661,-0.30,-0.41,0.88
150.662,-0.31,-0.42,0.93
150.662,-0.31,-0.44,0.97
150.662,-0.30,-0.48,1.02
150.663,-0.29,-0.54,1.08
150.663,-0.27,-0.63,1.14
150.672,-0.27,-0.70,1.20
150.673,-0.27,-0.76,1.26
150.678,-0.29,-0.81,1.32
150.685,-0.30,-0.85,1.37
150.688,-0.29,-0.87,1.42
150.692,-0.27,-0.85,1.45
150.697,-0.26,-0.81,1.47
150.703,-0.24,-0.76,1.49
150.707,-0.22,-0.73,1.51
150.712,-0.20,-0.70,1.53
150.723,-0.18,-0.69,1.55
150.724,-0.16,-0.69,1.58
150.728,-0.15,-0.71,1.61
150.733,-0.14,-0.69,1.65
150.753,-0.13,-0.63,1.70
150.753,-0.12,-0.52,1.76
150.754,-0.11,-0.39,1.80
150.754,-0.10,-0.27,1.85
150.757,-0.11,-0.16,1.89
150.763,-0.12,-0.07,1.92
150.772,-0.12,-0.04,1.95
150.773,-0.13,-0.05,1.97
150.777,-0.11,-0.08,2.00
150.783,-0.09,-0.09,2.00
150.788,-0.05,-0.09,1.98
150.792,-0.03,-0.06,1.95
150.797,-0.06,-0.02,1.91
150.805,-0.09,0.01,1.88
150.808,-0.13,0.03,1.85
150.813,-0.15,0.04,1.82
150.821,-0.15,0.06,1.80
150.823,-0.14,0.12,1.79
150.827,-0.13,0.19,1.79
150.832,-0.13,0.24,1.83
150.837,-0.15,0.28,1.91
150.842,-0.18,0.31,2.03
150.847,-0.19,0.34,2.18
150.853,-0.17,0.41,2.36
150.858,-0.13,0.52,2.55
150.863,-0.09,0.63,2.71
150.868,-0.05,0.71,2.81
150.873,0.02,0.77,2.83
150.878,0.11,0.75,2.79
150.883,0.17,0.65,2.68
150.888,0.18,0.50,2.51
150.893,0.12,0.30,2.31
150.898,0.01,0.12,2.10
150.912,-0.12,-0.00,1.89
150.912,-0.22,-0.04,1.67
150.914,-0.26,0.03,1.49
150.941,-0.22,0.15,1.35
150.942,-0.16,0.29,1.28
150.942,-0.11,0.40,1.29
150.942,-0.10,0.47,1.35
150.943,-0.09,0.51,1.43
150.943,-0.09,0.55,1.50
150.948,-0.08,0.59,1.56
150.953,-0.07,0.56,1.58
150.961,-0.09,0.51,1.58
150.962,-0.15,0.48,1.56
150.968,-0.22,0.45,1.51
150.973,-0.30,0.39,1.42
150.978,-0.33,0.38,1.27
150.983,-0.31,0.44,1.09
150.988,-0.26,0.50,0.91
150.993,-0.22,0.55,0.76
150.998,-0.19,0.60,0.64
151.012,-0.20,0.67,0.54
151.013,-0.23,0.71,0.47
151.013,-0.27,0.68,0.44
151.037,-0.30,0.58,0.45
151.038,-0.31,0.43,0.48
151.038,-0.29,0.24,0.52
151.038,-0.23,0.09,0.57
151.038,-0.15,0.01,0.59
151.044,-0.06,0.02,0.58
151.048,0.01,0.08,0.52
151.053,0.08,0.18,0.43
151.057,0.14,0.30,0.29
151.063,0.19,0.44,0.12
151.068,0.24,0.57,-0.06
151.072,0.26,0.71,-0.24
151.077,0.24,0.84,-0.41
151.083,0.20,0.96,-0.57
151.089,0.14,1.03,-0.69
151.093,0.10,1.07,-0.79
151.098,0.07,1.07,-0.89
151.111,0.07,0.99,-0.97
151.112,0.10,0.81,-1.05
151.113,0.16,0.56,-1.13
151.147,0.23,0.33,-1.21
151.148,0.30,0.13,-1.30
151.148,0.36,-0.07,-1.38
151.148,0.40,-0.27,-1.45
151.148,0.44,-0.45,-1.50
151.148,0.46,-0.58,-1.53
151.148,0.46,-0.69,-1.57
151.155,0.45,-0.76,-1.59
151.158,0.42,-0.84,-1.59
151.163,0.37,-0.91,-1.57
151.168,0.31,-0.96,-1.52
151.173,0.25,-0.98,-1.46
151.178,0.20,-0.96,-1.39
151.185,0.18,-0.90,-1.30
151.189,0.16,-0.81,-1.21
151.193,0.13,-0.70,-1.12
151.198,0.10,-0.58,-1.03
151.204,0.06,-0.45,-0.94
151.209,0.02,-0.28,-0.86
151.214,-0.00,-0.11,-0.78
151.229,-0.00,0.07,-0.71
151.229,0.02,0.22,-0.65
151.230,0.08,0.35,-0.61
151.233,0.16,0.45,-0.58
151.266,0.26,0.51,-0.55
151.266,0.38,0.55,-0.56
151.266,0.50,0.55,-0.58
151.266,0.61,0.54,-0.62
151.266,0.70,0.52,-0.68
151.267,0.74,0.50,-0.76
151.274,0.74,0.49,-0.86
151.275,0.71,0.51,-0.96
151.278,0.67,0.54,-1.05
151.284,0.61,0.56,-1.15
151.289,0.55,0.55,-1.24
151.293,0.51,0.50,-1.30
151.298,0.47,0.40,-1.35
151.306,0.45,0.26,-1.38
151.307,0.44,0.07,-1.39
151.313,0.43,-0.16,-1.42
151.322,0.42,-0.41,-1.44
151.323,0.38,-0.67,-1.47
151.328,0.33,-0.94,-1.51
151.335,0.28,-1.22,-1.55
151.339,0.24,-1.44,-1.57
151.344,0.18,-1.55,-1.55
151.348,0.11,-1.58,-1.50
151.354,0.05,-1.50,-1.45
151.358,0.04,-1.28,-1.40
151.363,0.08,-0.98,-1.38
151.369,0.16,-0.66,-1.36
151.374,0.26,-0.40,-1.37
151.378,0.37,-0.19,-1.40
151.386,0.45,-0.04,-1.44
151.388,0.52,0.04,-1.50
151.394,0.56,0.06,-1.56
151.398,0.59,0.06,-1.60
151.405,0.59,0.08,-1.62
151.408,0.55,0.08,-1.61
151.414,0.47,0.03,-1.57
151.429,0.37,-0.06,-1.50
151.430,0.28,-0.19,-1.42
151.430,0.20,-0.31,-1.34
151.434,0.15,-0.39,-1.30
151.457,0.12,-0.44,-1.28
151.458,0.08,-0.50,-1.28
151.458,-0.02,-0.70,-1.36
151.458,-0.08,-0.80,-1.46
151.458,0.02,-0.62,-1.50
151.463,0.14,-0.43,-1.52
151.469,0.20,-0.30,-1.56
151.473,0.23,-0.18,-1.59
151.478,0.23,-0.08,-1.60
151.484,0.20,-0.01,-1.58
151.489,0.17,0.04,-1.56
151.494,0.15,0.11,-1.55
151.499,0.14,0.18,-1.57
151.513,0.12,0.24,-1.59
151.514,0.07,0.25,-1.59
151.514,-0.02,0.22,-1.56
151.547,-0.12,0.14,-1.50
151.547,-0.21,0.05,-1.41
151.548,-0.25,-0.03,-1.32
151.548,-0.23,-0.07,-1.25
151.548,-0.15,0.02,-1.20
151.548,-0.04,0.26,-1.18
151.548,0.06,0.61,-1.17
151.559,0.13,0.94,-1.15
151.559,0.15,1.14,-1.12
151.563,0.11,1.20,-1.08
151.572,0.02,1.13,-1.05
151.573,-0.07,0.94,-1.00
151.578,-0.14,0.68,-0.96
151.584,-0.18,0.41,-0.92
151.588,-0.20,0.16,-0.85
151.594,-0.22,-0.02,-0.77
151.598,-0.23,-0.12,-0.69
151.612,-0.25,-0.17,-0.60
151.612,-0.26,-0.21,-0.51
151.614,-0.26,-0.23,-0.43
151.618,-0.25,-0.24,-0.35
151.648,-0.24,-0.26,-0.28
151.649,-0.22,-0.25,-0.23
151.649,-0.18,-0.25,-0.16
151.649,-0.15,-0.26,-0.09
151.649,-0.16,-0.34,-0.03
151.649,-0.21,-0.53,0.05
151.660,-0.31,-0.71,0.12
151.661,-0.40,-0.79,0.19
